1.0	0.26090588963559536
1.0	0.26181958347910705
1.0	0.2633722092814583
1.0	0.27883859582115966
1.0	0.2841601084894372
1.0	0.2868841824188617
1.0	0.2896356172709269
1.0	0.2943765547014272
1.0	0.2960428263964987
1.0	0.2962887410313455
1.0	0.30664246860321187
1.0	0.31642303695533736
1.0	0.31779957375436774
1.0	0.3322070287962946
1.0	0.33785980672452753
1.0	0.3440368834656944
1.0	0.34454448946400307
1.0	0.3451815176199773
1.0	0.3492991595588131
1.0	0.3600962139960764
1.0	0.36248587118714015
1.0	0.3629874379422362
1.0	0.37780989889368866
1.0	0.3827153585755645
1.0	0.3828995360595384
1.0	0.3876583132625555
1.0	0.3963331555028988
1.0	0.39732938279328955
1.0	0.40050782744925795
1.0	0.43275651371580515
1.0	0.4426340924375769
1.0	0.4445073382178544
1.0	0.44905799020907944
1.0	0.4505860349338411
1.0	0.45472832290217324
1.0	0.46817706596841413
1.0	0.496837186610009
1.0	0.49686248047491066
1.0	0.5050540600167448
1.0	0.5107152263282078
1.0	0.5155109248498748
1.0	0.515595361596948
1.0	0.5260209506672211
1.0	0.5334013103457036
1.0	0.5385798506061561
1.0	0.5410686412885823
1.0	0.5424615242315285
1.0	0.5448634899825511
1.0	0.5486142783434118
1.0	0.5490575267023818
1.0	0.5507500518690116
1.0	0.5524777928234499
1.0	0.5536558324602008
1.0	0.5649262239199841
1.0	0.5805786837164975
1.0	0.5823553951645821
1.0	0.5878650847422675
1.0	0.6041990332124063
1.0	0.6120355262053865
1.0	0.6151093677271471
1.0	0.6222594608900185
1.0	0.6225754415996787
1.0	0.624186714831074
1.0	0.6365675692738708
1.0	0.6514205653371496
1.0	0.6549528336488379
1.0	0.6599679176866884
1.0	0.6650847119285641
1.0	0.6656623045204368
1.0	0.6770338006578229
1.0	0.6811882890446663
1.0	0.6825765298276563
1.0	0.6883266465982334
1.0	0.6889389593310216
1.0	0.6991821088563024
1.0	0.7100853424625171
1.0	0.717938838034194
1.0	0.7180789803043601
1.0	0.7225503055011058
1.0	0.7453937733826548
1.0	0.746168672722459
1.0	0.7487340031883092
1.0	0.749530744114878
1.0	0.7507249749275648
1.0	0.7583634348868193
1.0	0.7656272179795256
1.0	0.7750572942486489
1.0	0.7750899072103514
1.0	0.8086466225759212
1.0	0.8146076183513857
1.0	0.8162374165061859
1.0	0.8260819730593403
1.0	0.8296722333690416
1.0	0.8408446386657102
1.0	0.8455204840509289
1.0	0.8488689461430037
1.0	0.853623974316335
1.0	0.8580803126880718
1.0	0.8620098074984683
1.0	0.8625537989226799
1.0	0.8626276964747348
1.0	0.8681597973815087
1.0	0.8834273711460707
1.0	0.8842997886044144
1.0	0.8937042811826996
1.0	0.896690981531646
1.0	0.8970777264613348
1.0	0.8988819502093455
1.0	0.9016642063795697
1.0	0.9042933697423026
1.0	0.9088147837334961
1.0	0.9142598175011505
1.0	0.9399766323148728
1.0	0.9463106422761001
1.0	0.9483555060532487
1.0	0.9557658961961644
1.0	0.9777627510365177
1.0	0.9820003814997245
1.0	0.9980405976865343
1.0	1.0035081177709988
1.0	1.0167970365022592
1.0	1.0251941503856596
1.0	1.032990311670619
1.0	1.0399036826169576
1.0	1.0404095314876494
1.0	1.0440257103317943
1.0	1.045041247796029
1.0	1.0574302732679368
1.0	1.0711604203482923
1.0	1.0772627957034728
1.0	1.0843616661080064
1.0	1.084908508787203
1.0	1.08648185493927
1.0	1.0880421929441089
1.0	1.092713616586552
1.0	1.098927018097327
1.0	1.1010698470611828
1.0	1.1041465903790502
1.0	1.1192366891234362
1.0	1.1250962647851142
1.0	1.1337042142903253
1.0	1.1811151512445586
1.0	1.18298350850828
1.0	1.1957754052519123
1.0	1.200498407155301
1.0	1.2020683305461821
1.0	1.2067533636029237
1.0	1.2146697763820897
1.0	1.232501974805928
1.0	1.248546160895103
